txn_id,customer_id,txn_date,txn_city,amount,merchant_name,category,status,method
1266,132,2023-01-06,New Orleans,199.05,Con Edison,Bills,Success,Debit
1267,84,2023-01-21,Baltimore,53.36,Walmart,Shopping,Success,Debit
1268,80,2023-05-16,Las Vegas,9.73,Starbucks,Food,Success,Credit
1269,244,2023-03-20,Washington,194.43,Target,Shopping,Success,Credit
1270,212,2023-02-11,Boston,9.79,Spotify,Entertainment,Success,Credit
1271,163,2023-05-30,Phoenix,48.19,Uber,Travel,Success,Credit
1272,54,2023-03-21,New York,10,McDonalds,Food,Success,Credit
1273,170,2023-06-27,New York,115.39,Target,Shopping,Success,Credit
1274,139,2023-01-20,Charlotte,5.93,Starbucks,Food,Success,Credit
1275,97,2023-03-05,Milwaukee,460.26,Amazon,Shopping,Success,Debit
1276,202,2023-03-22,Philadelphia,163.84,Target,Shopping,Success,Credit
1277,41,2023-04-10,Baltimore,71.78,Verizon,Bills,Success,Credit
1278,208,2023-05-30,Detroit,75.85,Target,Shopping,Success,Debit
1279,247,2023-03-14,Las Vegas,829.9,Airbnb,Travel,Success,Debit
1280,136,2023-02-05,New York,10.98,Spotify,Entertainment,Success,Credit
1281,127,2023-03-10,Washington,228.91,Con Edison,Bills,Success,Debit
1282,102,2023-04-24,New York,13.11,Spotify,Entertainment,Success,Credit
1283,223,2023-05-14,Orlando,18.17,Netflix,Entertainment,Success,Credit
1284,12,2023-01-15,Columbus,245.9,Con Edison,Bills,Success,Credit
1285,33,2023-03-13,Houston,40.43,Target,Shopping,Success,Debit
1286,37,2023-06-30,Las Vegas,457.69,Delta Airlines,Travel,Success,Credit
1287,119,2023-04-30,Philadelphia,257.69,Amazon,Shopping,Failed,Credit
1288,106,2023-06-23,Orlando,70.13,Uber,Travel,Success,Credit
1289,136,2023-03-13,New York,10.17,Spotify,Entertainment,Success,Debit
1290,167,2023-05-20,Atlanta,46.77,Target,Shopping,Success,Credit
1291,229,2023-06-28,Boston,6.82,McDonalds,Food,Success,Credit
1292,93,2023-01-04,Washington,172.3,Walmart,Shopping,Success,Credit
1293,39,2023-02-26,Washington,18.05,Netflix,Entertainment,Success,Credit
1294,158,2023-06-15,Detroit,14.37,McDonalds,Food,Success,Credit
1295,8,2023-05-23,Los Angeles,19.75,Chipotle,Food,Success,Credit
1296,131,2023-06-03,Milwaukee,74.99,Verizon,Bills,Success,Credit
1297,55,2023-04-12,Miami,8.75,Starbucks,Food,Success,Credit
1298,198,2023-06-14,Milwaukee,194.46,Target,Shopping,Success,Debit
1299,208,2023-04-17,Detroit,19.32,AMC Theaters,Entertainment,Success,Credit
1300,126,2023-06-11,Houston,12.11,McDonalds,Food,Success,Debit
1301,207,2023-02-04,Charlotte,103.29,Walmart,Shopping,Success,Credit
1302,104,2023-04-06,Miami,145.53,Walmart,Shopping,Success,Debit
1303,230,2023-06-07,Phoenix,188.88,Walmart,Shopping,Success,Credit
1304,221,2023-01-04,Miami,174.4,Comcast,Bills,Success,Debit
1305,212,2023-01-23,Boston,13.64,McDonalds,Food,Success,Debit
1306,166,2023-05-24,New Orleans,23.21,Amazon,Shopping,Success,Credit
1307,226,2023-05-03,Chicago,95.51,Airbnb,Travel,Success,Credit
1308,223,2023-05-21,Orlando,16.09,Netflix,Entertainment,Success,Credit
1309,68,2023-04-04,Baltimore,182.49,Target,Shopping,Success,Credit
1310,120,2023-04-12,New York,235.5,Con Edison,Bills,Success,Credit
1311,155,2023-01-10,Richmond,14.03,McDonalds,Food,Success,Debit
1312,26,2023-04-15,Chicago,125.69,Con Edison,Bills,Success,Debit
1313,46,2023-01-29,Chicago,385.73,Delta Airlines,Travel,Success,Credit
1314,208,2023-02-15,Detroit,9.83,McDonalds,Food,Success,Debit
1315,105,2023-04-03,Richmond,592.61,Comcast,Bills,Success,Credit
1316,101,2023-02-21,Philadelphia,11.84,Netflix,Entertainment,Success,Debit
1317,81,2023-02-03,Milwaukee,71.62,Verizon,Bills,Success,Credit
1318,230,2023-05-24,Phoenix,40.09,Chipotle,Food,Success,Debit
1319,4,2023-05-28,Miami,49.52,Uber,Travel,Failed,Credit
1320,197,2023-02-14,Las Vegas,8.83,Starbucks,Food,Success,Credit
1321,86,2023-03-25,New York,145.69,Comcast,Bills,Success,Credit
1322,99,2023-01-03,Atlanta,944.56,Airbnb,Travel,Success,Debit
1323,208,2023-04-09,Detroit,13.21,Spotify,Entertainment,Success,Credit
1324,6,2023-02-03,Chicago,65.91,Walmart,Shopping,Success,Debit
1325,96,2023-06-10,Las Vegas,11.75,Uber,Travel,Success,Debit
1326,189,2023-04-16,Richmond,14.17,McDonalds,Food,Success,Credit
1327,72,2023-05-02,Richmond,37.12,Target,Shopping,Success,Credit
1328,58,2023-04-16,Detroit,145.09,Verizon,Bills,Success,Credit
1329,225,2023-03-29,Detroit,23.56,AMC Theaters,Entertainment,Success,Credit
1330,173,2023-05-20,Orlando,152.44,Comcast,Bills,Success,Credit
1331,57,2023-04-25,Charlotte,16.85,Netflix,Entertainment,Success,Credit
1332,53,2023-05-28,Baltimore,25.11,Chipotle,Food,Failed,Credit
1333,162,2023-04-08,Boston,135.35,Target,Shopping,Success,Credit
1334,157,2023-05-19,Charlotte,53.58,Con Edison,Bills,Success,Debit
1335,215,2023-04-02,Milwaukee,48.54,Chipotle,Food,Success,Debit
1336,128,2023-04-09,Boston,162.23,Target,Shopping,Success,Debit
1337,127,2023-04-29,Washington,14.26,Netflix,Entertainment,Success,Credit
1338,75,2023-05-04,Chicago,240.99,Con Edison,Bills,Failed,Credit
1339,73,2023-01-01,Charlotte,419.11,Delta Airlines,Travel,Success,Debit
1340,78,2023-05-24,Boston,160.87,Walmart,Shopping,Success,Credit
1341,202,2023-04-04,Philadelphia,81.47,Walmart,Shopping,Failed,Debit
1342,222,2023-04-07,Richmond,44.22,Target,Shopping,Failed,Debit
1343,102,2023-05-19,New York,115.29,Airbnb,Travel,Success,Debit
1344,60,2023-03-05,Houston,10.86,McDonalds,Food,Success,Credit
1345,9,2023-05-02,Nashville,92.56,Con Edison,Bills,Failed,Credit
1346,107,2023-02-25,Charlotte,17.02,Chipotle,Food,Success,Credit
1347,112,2023-01-11,Boston,209.86,Amazon,Shopping,Success,Credit
1348,132,2023-06-26,New Orleans,94.76,Con Edison,Bills,Success,Credit
1349,38,2023-03-16,Milwaukee,115.28,Con Edison,Bills,Success,Debit
1350,28,2023-05-10,Los Angeles,244.22,Delta Airlines,Travel,Success,Debit
1351,180,2023-01-12,Phoenix,582.12,Delta Airlines,Travel,Success,Debit
1352,180,2023-04-08,Phoenix,157.1,Walmart,Shopping,Success,Credit
1353,215,2023-03-20,Milwaukee,17.57,Netflix,Entertainment,Success,Credit
1354,224,2023-04-10,Charlotte,129.22,Con Edison,Bills,Success,Credit
1355,197,2023-05-08,Las Vegas,578.82,Airbnb,Travel,Success,Debit
1356,215,2023-05-29,Milwaukee,14.47,Chipotle,Food,Success,Credit
1357,130,2023-04-23,Las Vegas,500.95,Airbnb,Travel,Success,Credit
1358,201,2023-03-23,Baltimore,54.94,Con Edison,Bills,Failed,Credit
1359,177,2023-06-01,Houston,162.77,Walmart,Shopping,Success,Debit
1360,195,2023-04-24,Boston,96.9,Uber,Travel,Success,Credit
1361,161,2023-04-23,Washington,8.4,McDonalds,Food,Success,Debit
1362,128,2023-05-25,Boston,196.49,Con Edison,Bills,Failed,Credit
1363,131,2023-02-22,Milwaukee,909.45,Airbnb,Travel,Success,Debit
1364,136,2023-04-05,New York,491.34,Delta Airlines,Travel,Success,Debit
1365,76,2023-01-07,Houston,13.96,Spotify,Entertainment,Success,Credit
1366,119,2023-06-05,Philadelphia,10.31,Spotify,Entertainment,Success,Credit
1367,145,2023-03-07,Phoenix,114.77,Delta Airlines,Travel,Success,Debit
1368,137,2023-06-09,Miami,26.24,Uber,Travel,Success,Debit
1369,115,2023-06-29,Milwaukee,30.79,AMC Theaters,Entertainment,Success,Debit
1370,198,2023-02-12,Milwaukee,876.63,Airbnb,Travel,Success,Debit
1371,61,2023-01-14,Washington,46.13,Verizon,Bills,Success,Credit
1372,70,2023-06-26,New York,23.25,Uber,Travel,Success,Debit
1373,235,2023-06-27,Baltimore,3.88,Starbucks,Food,Failed,Credit
1374,101,2023-06-24,Philadelphia,7.98,McDonalds,Food,Success,Debit
1375,46,2023-03-20,Chicago,80.15,Verizon,Bills,Success,Debit
1376,123,2023-01-17,Charlotte,5.45,McDonalds,Food,Success,Credit
1377,22,2023-01-12,Richmond,426.14,Amazon,Shopping,Success,Debit
1378,220,2023-01-05,New York,7.57,Starbucks,Food,Success,Debit
1379,101,2023-04-24,Philadelphia,14.73,Spotify,Entertainment,Success,Debit
1380,203,2023-02-26,New York,13.8,Spotify,Entertainment,Success,Credit
1381,56,2023-05-15,Richmond,37.24,AMC Theaters,Entertainment,Success,Credit
1382,91,2023-05-22,Chicago,37.42,Chipotle,Food,Success,Credit
1383,96,2023-02-07,Las Vegas,315.02,Comcast,Bills,Success,Debit
1384,241,2023-01-14,Detroit,187.77,Walmart,Shopping,Success,Debit
1385,147,2023-03-04,Milwaukee,6.51,McDonalds,Food,Success,Credit
1386,250,2023-03-09,Atlanta,199.87,Target,Shopping,Success,Credit
1387,2,2023-06-13,Richmond,448.8,Delta Airlines,Travel,Success,Credit
1388,38,2023-02-17,Milwaukee,876.95,Comcast,Bills,Success,Credit
1389,119,2023-06-14,Philadelphia,8.07,Starbucks,Food,Success,Credit
1390,164,2023-04-27,Las Vegas,11.37,Netflix,Entertainment,Success,Credit
1391,71,2023-04-27,Miami,12.76,Spotify,Entertainment,Failed,Credit
1392,137,2023-06-13,Miami,396.5,Delta Airlines,Travel,Success,Credit
1393,95,2023-05-23,Phoenix,67.09,Verizon,Bills,Success,Credit
1394,73,2023-01-01,Charlotte,10.14,McDonalds,Food,Failed,Credit
1395,184,2023-01-03,Atlanta,13.14,McDonalds,Food,Success,Debit
1396,241,2023-03-23,Detroit,7.6,Starbucks,Food,Success,Credit
1397,27,2023-01-31,Charlotte,17.16,Netflix,Entertainment,Success,Debit
1398,6,2023-03-12,Chicago,98.38,Comcast,Bills,Success,Credit
1399,237,2023-01-17,New York,50.39,Chipotle,Food,Success,Credit
1400,139,2023-04-26,Charlotte,97.18,Verizon,Bills,Success,Debit
1401,69,2023-03-12,Philadelphia,710.26,Comcast,Bills,Success,Credit
1402,100,2023-02-06,Baltimore,111.51,Walmart,Shopping,Success,Credit
1403,6,2023-04-23,Chicago,421.58,Delta Airlines,Travel,Success,Credit
1404,8,2023-01-22,Los Angeles,9.26,Starbucks,Food,Success,Debit
1405,66,2023-05-30,New Orleans,999.91,Comcast,Bills,Success,Debit
1406,199,2023-02-27,New Orleans,351.16,Delta Airlines,Travel,Success,Debit
1407,199,2023-01-30,New Orleans,247.3,Comcast,Bills,Success,Credit
1408,6,2023-04-17,Chicago,14.84,Netflix,Entertainment,Failed,Credit
1409,50,2023-03-28,New York,572.83,Delta Airlines,Travel,Success,Debit
1410,101,2023-02-24,Philadelphia,105.38,Delta Airlines,Travel,Success,Credit
1411,7,2023-03-14,Charlotte,90.03,Airbnb,Travel,Success,Debit
1412,215,2023-06-19,Milwaukee,67.9,Uber,Travel,Success,Credit
1413,20,2023-02-04,Boston,551.2,Airbnb,Travel,Success,Credit
1414,113,2023-01-24,Phoenix,483.45,Delta Airlines,Travel,Failed,Debit
1415,219,2023-04-05,Philadelphia,972.93,Airbnb,Travel,Success,Debit
1416,26,2023-02-07,Chicago,43.54,Chipotle,Food,Success,Credit
1417,55,2023-05-22,Miami,41.06,Verizon,Bills,Success,Debit
1418,15,2023-01-05,New Orleans,157.61,Walmart,Shopping,Success,Debit
1419,118,2023-05-12,Baltimore,89.38,Verizon,Bills,Success,Debit
1420,43,2023-01-25,Atlanta,57.07,Walmart,Shopping,Success,Debit
1421,133,2023-01-06,Atlanta,19.63,Netflix,Entertainment,Success,Debit
1422,8,2023-04-15,Los Angeles,20.73,Walmart,Shopping,Success,Credit
1423,212,2023-03-28,Boston,63.88,Walmart,Shopping,Success,Debit
1424,196,2023-02-05,Phoenix,195.99,Walmart,Shopping,Success,Debit
1425,78,2023-06-05,Boston,136.33,Target,Shopping,Success,Debit
1426,11,2023-06-14,Newark,538.62,Delta Airlines,Travel,Failed,Credit
1427,43,2023-04-22,Atlanta,39.57,Walmart,Shopping,Success,Debit
1428,98,2023-04-09,New Orleans,509.48,Airbnb,Travel,Failed,Credit
1429,25,2023-03-21,Detroit,10.57,Netflix,Entertainment,Success,Debit
1430,26,2023-02-11,Chicago,123.17,Verizon,Bills,Success,Credit
1431,103,2023-02-10,Baltimore,91.95,Walmart,Shopping,Success,Credit
1432,224,2023-05-20,Charlotte,775.18,Airbnb,Travel,Success,Credit
1433,247,2023-01-10,Las Vegas,43.21,Uber,Travel,Success,Debit
1434,55,2023-04-01,Miami,13.83,McDonalds,Food,Success,Debit
1435,160,2023-05-04,Houston,123.8,Amazon,Shopping,Success,Credit
1436,176,2023-02-02,Chicago,26.7,Uber,Travel,Success,Credit
1437,45,2023-03-15,Detroit,6.71,Starbucks,Food,Success,Debit
1438,35,2023-06-01,New Orleans,90.82,Uber,Travel,Success,Debit
1439,58,2023-05-27,Detroit,73.21,Target,Shopping,Success,Credit
1440,89,2023-05-23,Charlotte,148.46,Target,Shopping,Failed,Credit
1441,135,2023-05-17,Philadelphia,51.23,Airbnb,Travel,Success,Credit
1442,127,2023-04-29,Washington,11.72,Netflix,Entertainment,Success,Credit
1443,35,2023-05-28,New Orleans,191.78,Walmart,Shopping,Success,Debit
1444,73,2023-06-03,Charlotte,14.27,Uber,Travel,Success,Credit
1445,170,2023-05-07,New York,107.75,Con Edison,Bills,Success,Debit
1446,182,2023-04-12,Milwaukee,430.72,Amazon,Shopping,Success,Debit
1447,14,2023-03-09,Philadelphia,689.8,Airbnb,Travel,Success,Credit
1448,78,2023-01-30,Boston,71.96,Walmart,Shopping,Success,Debit
1449,80,2023-02-22,Las Vegas,10.02,AMC Theaters,Entertainment,Success,Credit
1450,147,2023-04-05,Milwaukee,102.54,Walmart,Shopping,Success,Debit
1451,239,2023-01-11,Richmond,23.11,AMC Theaters,Entertainment,Success,Credit
1452,81,2023-06-30,Milwaukee,295.71,Delta Airlines,Travel,Success,Credit
1453,161,2023-01-28,Washington,118.89,Airbnb,Travel,Success,Credit
1454,93,2023-03-26,Washington,137.66,Amazon,Shopping,Failed,Credit
1455,174,2023-06-05,Charlotte,50.63,Chipotle,Food,Success,Debit
1456,165,2023-03-31,Milwaukee,31.31,AMC Theaters,Entertainment,Success,Credit
1457,242,2023-01-25,Chicago,11.66,Netflix,Entertainment,Success,Credit
1458,36,2023-01-26,Phoenix,28.85,Chipotle,Food,Success,Debit
1459,204,2023-06-14,Miami,5.04,McDonalds,Food,Success,Debit
1460,38,2023-01-11,Milwaukee,713.83,Comcast,Bills,Success,Credit
1461,113,2023-02-01,Phoenix,7.45,Chipotle,Food,Success,Debit
1462,15,2023-03-19,New Orleans,40.74,Chipotle,Food,Success,Debit
1463,110,2023-06-01,Houston,111.91,Target,Shopping,Failed,Credit
1464,1,2023-03-08,Baltimore,94.86,Amazon,Shopping,Success,Debit
1465,5,2023-03-19,Detroit,77.87,Con Edison,Bills,Success,Debit
1466,234,2023-01-11,Atlanta,64.53,Chipotle,Food,Success,Credit
1467,147,2023-06-11,Milwaukee,10.99,Spotify,Entertainment,Failed,Credit
1468,76,2023-02-17,Houston,78.78,Verizon,Bills,Success,Debit
1469,134,2023-05-09,Baltimore,427.3,Airbnb,Travel,Success,Debit
1470,1,2023-05-16,Baltimore,12.56,Spotify,Entertainment,Success,Credit
1471,184,2023-03-20,Atlanta,67.36,Verizon,Bills,Success,Credit
1472,69,2023-01-13,Philadelphia,354.36,Airbnb,Travel,Success,Credit
1473,104,2023-05-10,Miami,10.57,Netflix,Entertainment,Success,Credit
1474,237,2023-03-21,New York,117.37,Con Edison,Bills,Success,Credit
1475,37,2023-06-18,Las Vegas,136.91,Verizon,Bills,Success,Credit
1476,114,2023-01-26,Las Vegas,137.25,Verizon,Bills,Success,Debit
1477,96,2023-01-27,Las Vegas,317.31,Comcast,Bills,Success,Credit
1478,230,2023-05-14,Phoenix,14.37,Spotify,Entertainment,Success,Credit
1479,247,2023-06-16,Las Vegas,550.93,Airbnb,Travel,Success,Credit
1480,26,2023-01-08,Chicago,897.31,Airbnb,Travel,Success,Debit
1481,155,2023-05-17,Richmond,72.58,Con Edison,Bills,Failed,Debit
1482,246,2023-01-10,Phoenix,562.04,Delta Airlines,Travel,Success,Credit
1483,38,2023-06-24,Milwaukee,419.89,Amazon,Shopping,Success,Debit
1484,174,2023-02-26,Charlotte,204.65,Con Edison,Bills,Success,Debit
1485,222,2023-04-13,Richmond,7,McDonalds,Food,Success,Credit
1486,159,2023-05-11,Chicago,322.16,Amazon,Shopping,Success,Credit
1487,154,2023-03-11,Miami,228.11,Comcast,Bills,Success,Credit
1488,30,2023-02-19,New York,350.64,Amazon,Shopping,Success,Credit
1489,104,2023-05-29,Miami,7.22,McDonalds,Food,Success,Credit
1490,50,2023-06-02,New York,15.03,Chipotle,Food,Success,Credit
1491,68,2023-02-02,Baltimore,11.42,McDonalds,Food,Failed,Debit
1492,206,2023-01-31,Orlando,9.45,Starbucks,Food,Success,Credit
1493,97,2023-06-07,Milwaukee,14.45,AMC Theaters,Entertainment,Success,Credit
1494,142,2023-05-23,Houston,38.11,Uber,Travel,Success,Credit
1495,5,2023-01-25,Detroit,39.3,AMC Theaters,Entertainment,Success,Debit
1496,31,2023-02-07,Newark,196.63,Target,Shopping,Success,Debit
1497,232,2023-06-09,Milwaukee,28.35,Amazon,Shopping,Failed,Credit
1498,78,2023-05-18,Boston,14.82,Spotify,Entertainment,Success,Debit
1499,48,2023-06-10,Los Angeles,10.44,Spotify,Entertainment,Success,Debit
1500,1,2023-02-16,Baltimore,60.16,Con Edison,Bills,Success,Credit
1501,5,2023-04-07,Detroit,119.09,Walmart,Shopping,Success,Credit
1502,129,2023-05-30,Phoenix,108.09,Target,Shopping,Success,Debit
1503,215,2023-01-24,Milwaukee,140.67,Walmart,Shopping,Success,Debit
1504,25,2023-02-28,Detroit,41.57,Airbnb,Travel,Success,Credit
1505,85,2023-02-02,Philadelphia,6.59,Starbucks,Food,Success,Credit
1506,180,2023-05-11,Phoenix,15.08,Netflix,Entertainment,Failed,Credit
1507,245,2023-02-15,Boston,119.53,Walmart,Shopping,Success,Debit
1508,157,2023-03-17,Charlotte,37.43,Uber,Travel,Success,Credit
1509,2,2023-06-13,Richmond,8.75,McDonalds,Food,Success,Credit
1510,21,2023-06-04,Baltimore,614.62,Airbnb,Travel,Success,Debit
1511,206,2023-01-28,Orlando,142.87,Walmart,Shopping,Success,Debit
1512,68,2023-05-22,Baltimore,32.93,Target,Shopping,Success,Credit
1513,41,2023-06-24,Baltimore,4.11,Starbucks,Food,Success,Debit
1514,5,2023-01-27,Detroit,94.86,Verizon,Bills,Success,Credit
1515,9,2023-05-17,Nashville,22.63,Walmart,Shopping,Success,Credit
1516,82,2023-06-30,New Orleans,54.31,Chipotle,Food,Success,Credit
1517,177,2023-02-14,Houston,37.14,AMC Theaters,Entertainment,Failed,Debit
1518,23,2023-05-10,Atlanta,96.76,Walmart,Shopping,Failed,Debit
1519,144,2023-02-02,Boston,175.87,Walmart,Shopping,Success,Debit
1520,213,2023-05-10,Phoenix,5.05,McDonalds,Food,Success,Credit
1521,34,2023-02-09,Philadelphia,143.32,Verizon,Bills,Success,Debit
1522,183,2023-04-05,New Orleans,357.61,Comcast,Bills,Success,Debit
1523,223,2023-01-30,Orlando,386.8,Amazon,Shopping,Success,Credit
1524,122,2023-04-17,Richmond,55.09,Chipotle,Food,Success,Debit
1525,144,2023-02-11,Boston,51.83,Walmart,Shopping,Success,Credit
1526,231,2023-06-01,Las Vegas,48.86,Uber,Travel,Success,Debit
1527,152,2023-04-21,New York,23.36,AMC Theaters,Entertainment,Success,Credit
1528,103,2023-06-17,Baltimore,4.27,Starbucks,Food,Success,Debit
1529,64,2023-01-06,Las Vegas,10.89,McDonalds,Food,Success,Debit
1530,246,2023-01-28,Phoenix,459.61,Delta Airlines,Travel,Success,Credit
1531,149,2023-05-10,Atlanta,59.05,Chipotle,Food,Success,Credit
1532,188,2023-06-06,Miami,328.64,Airbnb,Travel,Success,Debit
1533,219,2023-04-08,Philadelphia,81.85,Amazon,Shopping,Success,Credit
1534,207,2023-05-12,Charlotte,565.76,Delta Airlines,Travel,Success,Debit
1535,141,2023-01-07,Chicago,13.47,Spotify,Entertainment,Success,Credit
1536,39,2023-04-11,Washington,23.61,Chipotle,Food,Success,Credit
1537,49,2023-02-22,Nashville,12.07,McDonalds,Food,Success,Credit
1538,188,2023-05-17,Miami,81.46,Con Edison,Bills,Success,Credit
1539,33,2023-02-19,Houston,24.26,AMC Theaters,Entertainment,Success,Debit
1540,250,2023-03-16,Atlanta,11.69,Spotify,Entertainment,Success,Debit
1541,223,2023-04-06,Orlando,122.05,Verizon,Bills,Success,Credit
1542,86,2023-04-21,New York,74.48,Uber,Travel,Success,Debit
1543,1,2023-02-25,Baltimore,99.12,Uber,Travel,Success,Credit
1544,121,2023-02-16,Miami,10.53,Netflix,Entertainment,Success,Debit
1545,249,2023-06-11,New Orleans,19.05,Netflix,Entertainment,Success,Debit
1546,164,2023-06-24,Las Vegas,46.21,Verizon,Bills,Success,Debit
1547,21,2023-05-17,Baltimore,20,Chipotle,Food,Success,Debit
1548,83,2023-03-02,Atlanta,331.52,Amazon,Shopping,Failed,Credit
1549,206,2023-06-20,Orlando,185.64,Target,Shopping,Success,Debit
1550,14,2023-03-18,Philadelphia,31.01,Comcast,Bills,Success,Debit
1551,26,2023-04-07,Chicago,142.45,Con Edison,Bills,Failed,Credit
1552,179,2023-06-01,Boston,9.28,Starbucks,Food,Success,Debit
1553,79,2023-06-01,Phoenix,248.96,Amazon,Shopping,Success,Credit
1554,17,2023-03-07,Las Vegas,11.82,Uber,Travel,Success,Debit
1555,27,2023-04-03,Charlotte,101.36,Target,Shopping,Success,Debit
1556,137,2023-02-26,Miami,100.82,Walmart,Shopping,Success,Credit
1557,23,2023-03-15,Atlanta,310.59,Delta Airlines,Travel,Success,Credit
1558,72,2023-06-25,Richmond,18.21,Uber,Travel,Success,Debit
1559,203,2023-04-19,New York,197.74,Delta Airlines,Travel,Success,Debit
1560,21,2023-05-18,Baltimore,18.55,Netflix,Entertainment,Success,Debit
1561,40,2023-01-11,Boston,50.06,Verizon,Bills,Success,Credit
1562,28,2023-02-06,Los Angeles,34.11,AMC Theaters,Entertainment,Success,Debit
1563,204,2023-01-23,Miami,75.49,Verizon,Bills,Success,Credit
1564,175,2023-01-18,Detroit,7.2,Starbucks,Food,Success,Debit
1565,49,2023-04-08,Nashville,13.97,Spotify,Entertainment,Success,Credit
1566,116,2023-01-24,New Orleans,93.96,Con Edison,Bills,Success,Credit
1567,29,2023-06-13,Nashville,114.65,Con Edison,Bills,Success,Debit
1568,204,2023-01-28,Miami,326.7,Amazon,Shopping,Success,Credit
